SAP-TH-ATLAGOS-RANGE	Táblázat fejléc	Átlagos range	SAP — »SAP megoldások bemutatása« rész, »TOP 3 pozíció« rész	Szabad szöveg.
SURVEY-TOTAL-EMPLOYER-Q03-SEG1-OPT08	Összesített adatok — munkáltatói — 3. kérdés — 50 fő alatti — Vezetői döntenek a mértékéről a csapataikban (%)	14.29	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG2-N	Összesített adatok — munkáltatói — 3. kérdés — 51-100 fő — válaszadók	20	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q03-SEG2-OPT01	Összesített adatok — munkáltatói — 3. kérdés — 51-100 fő — Nem engedélyezett a home office (%)	10.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG2-OPT02	Összesített adatok — munkáltatói — 3. kérdés — 51-100 fő — Heti 1 nap home office (%)	5.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG2-OPT03	Összesített adatok — munkáltatói — 3. kérdés — 51-100 fő — Heti 2 nap home office (%)	5.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG2-OPT04	Összesített adatok — munkáltatói — 3. kérdés — 51-100 fő — Heti 3 nap home office (%)	40.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG2-OPT05	Összesített adatok — munkáltatói — 3. kérdés — 51-100 fő — Heti 4 nap home office (%)	5.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG2-OPT06	Összesített adatok — munkáltatói — 3. kérdés — 51-100 fő — Heti 5 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG2-OPT07	Összesített adatok — munkáltatói — 3. kérdés — 51-100 fő — Teljesen rugalmas, nincs meghatározott keret (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG2-OPT08	Összesített adatok — munkáltatói — 3. kérdés — 51-100 fő — Vezetői döntenek a mértékéről a csapataikban (%)	35.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG3-N	Összesített adatok — munkáltatói — 3. kérdés — 101-350 fő — válaszadók	36	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q03-SEG3-OPT01	Összesített adatok — munkáltatói — 3. kérdés — 101-350 fő — Nem engedélyezett a home office (%)	5.56	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG3-OPT02	Összesített adatok — munkáltatói — 3. kérdés — 101-350 fő — Heti 1 nap home office (%)	16.67	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG3-OPT03	Összesített adatok — munkáltatói — 3. kérdés — 101-350 fő — Heti 2 nap home office (%)	27.78	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG3-OPT04	Összesített adatok — munkáltatói — 3. kérdés — 101-350 fő — Heti 3 nap home office (%)	22.22	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG3-OPT05	Összesített adatok — munkáltatói — 3. kérdés — 101-350 fő — Heti 4 nap home office (%)	2.78	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG3-OPT06	Összesített adatok — munkáltatói — 3. kérdés — 101-350 fő — Heti 5 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG3-OPT07	Összesített adatok — munkáltatói — 3. kérdés — 101-350 fő — Teljesen rugalmas, nincs meghatározott keret (%)	5.56	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG3-OPT08	Összesített adatok — munkáltatói — 3. kérdés — 101-350 fő — Vezetői döntenek a mértékéről a csapataikban (%)	19.44	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG4-N	Összesített adatok — munkáltatói — 3. kérdés — 351-1000 fő — válaszadók	39	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q03-SEG4-OPT01	Összesített adatok — munkáltatói — 3. kérdés — 351-1000 fő — Nem engedélyezett a home office (%)	10.26	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG4-OPT02	Összesített adatok — munkáltatói — 3. kérdés — 351-1000 fő — Heti 1 nap home office (%)	10.26	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG4-OPT03	Összesített adatok — munkáltatói — 3. kérdés — 351-1000 fő — Heti 2 nap home office (%)	30.77	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG4-OPT04	Összesített adatok — munkáltatói — 3. kérdés — 351-1000 fő — Heti 3 nap home office (%)	17.95	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG4-OPT05	Összesített adatok — munkáltatói — 3. kérdés — 351-1000 fő — Heti 4 nap home office (%)	5.13	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG4-OPT06	Összesített adatok — munkáltatói — 3. kérdés — 351-1000 fő — Heti 5 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG4-OPT07	Összesített adatok — munkáltatói — 3. kérdés — 351-1000 fő — Teljesen rugalmas, nincs meghatározott keret (%)	2.56	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG4-OPT08	Összesített adatok — munkáltatói — 3. kérdés — 351-1000 fő — Vezetői döntenek a mértékéről a csapataikban (%)	23.08	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG5-N	Összesített adatok — munkáltatói — 3. kérdés — 1000 fő feletti — válaszadók	25	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q03-SEG5-OPT01	Összesített adatok — munkáltatói — 3. kérdés — 1000 fő feletti — Nem engedélyezett a home office (%)	8.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG5-OPT02	Összesített adatok — munkáltatói — 3. kérdés — 1000 fő feletti — Heti 1 nap home office (%)	20.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG5-OPT03	Összesített adatok — munkáltatói — 3. kérdés — 1000 fő feletti — Heti 2 nap home office (%)	40.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG5-OPT04	Összesített adatok — munkáltatói — 3. kérdés — 1000 fő feletti — Heti 3 nap home office (%)	12.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG5-OPT05	Összesített adatok — munkáltatói — 3. kérdés — 1000 fő feletti — Heti 4 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG5-OPT06	Összesített adatok — munkáltatói — 3. kérdés — 1000 fő feletti — Heti 5 nap home office (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG5-OPT07	Összesített adatok — munkáltatói — 3. kérdés — 1000 fő feletti — Teljesen rugalmas, nincs meghatározott keret (%)	8.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q03-SEG5-OPT08	Összesített adatok — munkáltatói — 3. kérdés — 1000 fő feletti — Vezetői döntenek a mértékéről a csapataikban (%)	12.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-N	Összesített adatok — munkáltatói — 4. kérdés — válaszadók	148	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q04-OPT01	Összesített adatok — munkáltatói — 4. kérdés — Igen, csökkenteni tervezzük a home office napok számát (%)	6.08	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-OPT02	Összesített adatok — munkáltatói — 4. kérdés — Igen, növelni tervezzük a home office napok számát (%)	3.38	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-OPT03	Összesített adatok — munkáltatói — 4. kérdés — Nem tervezünk változtatást (%)	90.54	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG1-N	Összesített adatok — munkáltatói — 4. kérdés — 50 fő alatti — válaszadók	28	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q04-SEG1-OPT01	Összesített adatok — munkáltatói — 4. kérdés — 50 fő alatti — Igen, csökkenteni tervezzük a home office napok számát (%)	7.14	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG1-OPT02	Összesített adatok — munkáltatói — 4. kérdés — 50 fő alatti — Igen, növelni tervezzük a home office napok számát (%)	7.14	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG1-OPT03	Összesített adatok — munkáltatói — 4. kérdés — 50 fő alatti — Nem tervezünk változtatást (%)	85.71	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG2-N	Összesített adatok — munkáltatói — 4. kérdés — 51-100 fő — válaszadók	20	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q04-SEG2-OPT01	Összesített adatok — munkáltatói — 4. kérdés — 51-100 fő — Igen, csökkenteni tervezzük a home office napok számát (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG2-OPT02	Összesített adatok — munkáltatói — 4. kérdés — 51-100 fő — Igen, növelni tervezzük a home office napok számát (%)	5.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG2-OPT03	Összesített adatok — munkáltatói — 4. kérdés — 51-100 fő — Nem tervezünk változtatást (%)	95.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG3-N	Összesített adatok — munkáltatói — 4. kérdés — 101-350 fő — válaszadók	36	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q04-SEG3-OPT01	Összesített adatok — munkáltatói — 4. kérdés — 101-350 fő — Igen, csökkenteni tervezzük a home office napok számát (%)	2.78	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG3-OPT02	Összesített adatok — munkáltatói — 4. kérdés — 101-350 fő — Igen, növelni tervezzük a home office napok számát (%)	5.56	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG3-OPT03	Összesített adatok — munkáltatói — 4. kérdés — 101-350 fő — Nem tervezünk változtatást (%)	91.67	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG4-N	Összesített adatok — munkáltatói — 4. kérdés — 351-1000 fő — válaszadók	39	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q04-SEG4-OPT01	Összesített adatok — munkáltatói — 4. kérdés — 351-1000 fő — Igen, csökkenteni tervezzük a home office napok számát (%)	7.69	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG4-OPT02	Összesített adatok — munkáltatói — 4. kérdés — 351-1000 fő — Igen, növelni tervezzük a home office napok számát (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG4-OPT03	Összesített adatok — munkáltatói — 4. kérdés — 351-1000 fő — Nem tervezünk változtatást (%)	92.31	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG5-N	Összesített adatok — munkáltatói — 4. kérdés — 1000 fő feletti — válaszadók	25	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q04-SEG5-OPT01	Összesített adatok — munkáltatói — 4. kérdés — 1000 fő feletti — Igen, csökkenteni tervezzük a home office napok számát (%)	12.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG5-OPT02	Összesített adatok — munkáltatói — 4. kérdés — 1000 fő feletti — Igen, növelni tervezzük a home office napok számát (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q04-SEG5-OPT03	Összesített adatok — munkáltatói — 4. kérdés — 1000 fő feletti — Nem tervezünk változtatást (%)	88.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-N	Összesített adatok — munkáltatói — 5. kérdés — válaszadók	148	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q05-OPT01	Összesített adatok — munkáltatói — 5. kérdés — Igen, kizárólag belső fejlesztésű rendszereket (%)	30.41	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-OPT02	Összesített adatok — munkáltatói — 5. kérdés — Igen, külső AI eszközök használata is engedélyezett (%)	43.24	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-OPT03	Összesített adatok — munkáltatói — 5. kérdés — Korlátozottan engedélyezett (pl. bizonyos területeken / use case-ekre) (%)	30.41	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-OPT04	Összesített adatok — munkáltatói — 5. kérdés — Tiltott az AI eszközök használata (%)	4.05	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG1-N	Összesített adatok — munkáltatói — 5. kérdés — 50 fő alatti — válaszadók	28	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q05-SEG1-OPT01	Összesített adatok — munkáltatói — 5. kérdés — 50 fő alatti — Igen, kizárólag belső fejlesztésű rendszereket (%)	28.57	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG1-OPT02	Összesített adatok — munkáltatói — 5. kérdés — 50 fő alatti — Igen, külső AI eszközök használata is engedélyezett (%)	64.29	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG1-OPT03	Összesített adatok — munkáltatói — 5. kérdés — 50 fő alatti — Korlátozottan engedélyezett (pl. bizonyos területeken / use case-ekre) (%)	17.86	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG1-OPT04	Összesített adatok — munkáltatói — 5. kérdés — 50 fő alatti — Tiltott az AI eszközök használata (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG2-N	Összesített adatok — munkáltatói — 5. kérdés — 51-100 fő — válaszadók	20	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q05-SEG2-OPT01	Összesített adatok — munkáltatói — 5. kérdés — 51-100 fő — Igen, kizárólag belső fejlesztésű rendszereket (%)	20.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG2-OPT02	Összesített adatok — munkáltatói — 5. kérdés — 51-100 fő — Igen, külső AI eszközök használata is engedélyezett (%)	45.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG2-OPT03	Összesített adatok — munkáltatói — 5. kérdés — 51-100 fő — Korlátozottan engedélyezett (pl. bizonyos területeken / use case-ekre) (%)	45.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG2-OPT04	Összesített adatok — munkáltatói — 5. kérdés — 51-100 fő — Tiltott az AI eszközök használata (%)	0.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG3-N	Összesített adatok — munkáltatói — 5. kérdés — 101-350 fő — válaszadók	36	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q05-SEG3-OPT01	Összesített adatok — munkáltatói — 5. kérdés — 101-350 fő — Igen, kizárólag belső fejlesztésű rendszereket (%)	22.22	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG3-OPT02	Összesített adatok — munkáltatói — 5. kérdés — 101-350 fő — Igen, külső AI eszközök használata is engedélyezett (%)	38.89	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG3-OPT03	Összesített adatok — munkáltatói — 5. kérdés — 101-350 fő — Korlátozottan engedélyezett (pl. bizonyos területeken / use case-ekre) (%)	36.11	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG3-OPT04	Összesített adatok — munkáltatói — 5. kérdés — 101-350 fő — Tiltott az AI eszközök használata (%)	2.78	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG4-N	Összesített adatok — munkáltatói — 5. kérdés — 351-1000 fő — válaszadók	39	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q05-SEG4-OPT01	Összesített adatok — munkáltatói — 5. kérdés — 351-1000 fő — Igen, kizárólag belső fejlesztésű rendszereket (%)	38.46	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG4-OPT02	Összesített adatok — munkáltatói — 5. kérdés — 351-1000 fő — Igen, külső AI eszközök használata is engedélyezett (%)	23.08	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG4-OPT03	Összesített adatok — munkáltatói — 5. kérdés — 351-1000 fő — Korlátozottan engedélyezett (pl. bizonyos területeken / use case-ekre) (%)	35.9	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG4-OPT04	Összesített adatok — munkáltatói — 5. kérdés — 351-1000 fő — Tiltott az AI eszközök használata (%)	10.26	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG5-N	Összesített adatok — munkáltatói — 5. kérdés — 1000 fő feletti — válaszadók	25	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q05-SEG5-OPT01	Összesített adatok — munkáltatói — 5. kérdés — 1000 fő feletti — Igen, kizárólag belső fejlesztésű rendszereket (%)	40.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG5-OPT02	Összesített adatok — munkáltatói — 5. kérdés — 1000 fő feletti — Igen, külső AI eszközök használata is engedélyezett (%)	56.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG5-OPT03	Összesített adatok — munkáltatói — 5. kérdés — 1000 fő feletti — Korlátozottan engedélyezett (pl. bizonyos területeken / use case-ekre) (%)	16.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q05-SEG5-OPT04	Összesített adatok — munkáltatói — 5. kérdés — 1000 fő feletti — Tiltott az AI eszközök használata (%)	4.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-N	Összesített adatok — munkáltatói — 6. kérdés — válaszadók	148	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q06-OPT01	Összesített adatok — munkáltatói — 6. kérdés — Belső szervezésű képzésekkel (%)	59.46	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-OPT02	Összesített adatok — munkáltatói — 6. kérdés — Külső képzések finanszírozásával (%)	23.65	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-OPT03	Összesített adatok — munkáltatói — 6. kérdés — Egyéni képzési kerettel (%)	12.84	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-OPT04	Összesített adatok — munkáltatói — 6. kérdés — Tanulás támogatásával (pl. idő, hozzáférések biztosítása) (%)	25.68	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-OPT05	Összesített adatok — munkáltatói — 6. kérdés — Csak bizonyos munkavállalók számára biztosítunk képzést (pl. pozíció vagy szenioritás alapján) (%)	14.19	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-OPT06	Összesített adatok — munkáltatói — 6. kérdés — Nem biztosítunk szervezett képzési lehetőséget (%)	22.97	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-OPT07	Összesített adatok — munkáltatói — 6. kérdés — Egyéb: (%)	1.35	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG1-N	Összesített adatok — munkáltatói — 6. kérdés — 50 fő alatti — válaszadók	28	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q06-SEG1-OPT01	Összesített adatok — munkáltatói — 6. kérdés — 50 fő alatti — Belső szervezésű képzésekkel (%)	64.29	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG1-OPT02	Összesített adatok — munkáltatói — 6. kérdés — 50 fő alatti — Külső képzések finanszírozásával (%)	10.71	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG1-OPT03	Összesített adatok — munkáltatói — 6. kérdés — 50 fő alatti — Egyéni képzési kerettel (%)	17.86	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG1-OPT04	Összesített adatok — munkáltatói — 6. kérdés — 50 fő alatti — Tanulás támogatásával (pl. idő, hozzáférések biztosítása) (%)	32.14	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG1-OPT05	Összesített adatok — munkáltatói — 6. kérdés — 50 fő alatti — Csak bizonyos munkavállalók számára biztosítunk képzést (pl. pozíció vagy szenioritás alapján) (%)	7.14	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG1-OPT06	Összesített adatok — munkáltatói — 6. kérdés — 50 fő alatti — Nem biztosítunk szervezett képzési lehetőséget (%)	21.43	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG2-N	Összesített adatok — munkáltatói — 6. kérdés — 51-100 fő — válaszadók	20	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q06-SEG2-OPT01	Összesített adatok — munkáltatói — 6. kérdés — 51-100 fő — Belső szervezésű képzésekkel (%)	45.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG2-OPT02	Összesített adatok — munkáltatói — 6. kérdés — 51-100 fő — Külső képzések finanszírozásával (%)	15.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG2-OPT03	Összesített adatok — munkáltatói — 6. kérdés — 51-100 fő — Egyéni képzési kerettel (%)	10.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG2-OPT04	Összesített adatok — munkáltatói — 6. kérdés — 51-100 fő — Tanulás támogatásával (pl. idő, hozzáférések biztosítása) (%)	30.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG2-OPT05	Összesített adatok — munkáltatói — 6. kérdés — 51-100 fő — Csak bizonyos munkavállalók számára biztosítunk képzést (pl. pozíció vagy szenioritás alapján) (%)	15.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG2-OPT06	Összesített adatok — munkáltatói — 6. kérdés — 51-100 fő — Nem biztosítunk szervezett képzési lehetőséget (%)	30.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG3-N	Összesített adatok — munkáltatói — 6. kérdés — 101-350 fő — válaszadók	35	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q06-SEG3-OPT01	Összesített adatok — munkáltatói — 6. kérdés — 101-350 fő — Belső szervezésű képzésekkel (%)	48.57	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG3-OPT02	Összesített adatok — munkáltatói — 6. kérdés — 101-350 fő — Külső képzések finanszírozásával (%)	28.57	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG3-OPT03	Összesített adatok — munkáltatói — 6. kérdés — 101-350 fő — Egyéni képzési kerettel (%)	14.29	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG3-OPT04	Összesített adatok — munkáltatói — 6. kérdés — 101-350 fő — Tanulás támogatásával (pl. idő, hozzáférések biztosítása) (%)	20.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG3-OPT05	Összesített adatok — munkáltatói — 6. kérdés — 101-350 fő — Csak bizonyos munkavállalók számára biztosítunk képzést (pl. pozíció vagy szenioritás alapján) (%)	17.14	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG3-OPT06	Összesített adatok — munkáltatói — 6. kérdés — 101-350 fő — Nem biztosítunk szervezett képzési lehetőséget (%)	28.57	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG4-N	Összesített adatok — munkáltatói — 6. kérdés — 351-1000 fő — válaszadók	39	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q06-SEG4-OPT01	Összesített adatok — munkáltatói — 6. kérdés — 351-1000 fő — Belső szervezésű képzésekkel (%)	66.67	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG4-OPT02	Összesített adatok — munkáltatói — 6. kérdés — 351-1000 fő — Külső képzések finanszírozásával (%)	23.08	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG4-OPT03	Összesített adatok — munkáltatói — 6. kérdés — 351-1000 fő — Egyéni képzési kerettel (%)	7.69	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG4-OPT04	Összesített adatok — munkáltatói — 6. kérdés — 351-1000 fő — Tanulás támogatásával (pl. idő, hozzáférések biztosítása) (%)	17.95	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG4-OPT05	Összesített adatok — munkáltatói — 6. kérdés — 351-1000 fő — Csak bizonyos munkavállalók számára biztosítunk képzést (pl. pozíció vagy szenioritás alapján) (%)	20.51	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG4-OPT06	Összesített adatok — munkáltatói — 6. kérdés — 351-1000 fő — Nem biztosítunk szervezett képzési lehetőséget (%)	20.51	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG5-N	Összesített adatok — munkáltatói — 6. kérdés — 1000 fő feletti — válaszadók	24	Piaci trendek	Egész szám.
SURVEY-TOTAL-EMPLOYER-Q06-SEG5-OPT01	Összesített adatok — munkáltatói — 6. kérdés — 1000 fő feletti — Belső szervezésű képzésekkel (%)	75.0	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG5-OPT02	Összesített adatok — munkáltatói — 6. kérdés — 1000 fő feletti — Külső képzések finanszírozásával (%)	41.67	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG5-OPT03	Összesített adatok — munkáltatói — 6. kérdés — 1000 fő feletti — Egyéni képzési kerettel (%)	16.67	Piaci trendek	Százalék, 0–100.
SURVEY-TOTAL-EMPLOYER-Q06-SEG5-OPT04	Összesített adatok — munkáltatói — 6. kérdés — 1000 fő feletti — Tanulás támogatásával (pl. idő, hozzáférések biztosítása) (%)	37.5	Piaci trendek	Százalék, 0–100.
